"rebalance_date","asset","weight","MCR","CR","PCR"
2019-08-31,"XOM",0.05,0.030606444256096,0.0015303222128048,0.031413842581266
2019-08-31,"EEM",0.05,0.0313375971799918,0.00156687985899959,0.0321642833270746
2019-08-31,"GLD",0.174134509864579,-0.00130398546418928,-0.000227068869677135,-0.00466117897751078
2019-08-31,"BTC-USD",0.05,0.115144223884062,0.00575721119420308,0.118181729735414
2019-09-30,"JPM",0.741887272146712,0.0606284292408363,0.044979459984024,0.848215302999527
2019-09-30,"XOM",0.05,0.0305335168507109,0.00152667584253555,0.0287898034529159
2019-09-30,"EEM",0.0499999999999994,0.0312801946153762,0.00156400973076879,0.0294938398137606
2019-09-30,"GLD",0.108112727853289,-0.00318651684657187,-0.000344503028633344,-0.00649658179356258
2019-09-30,"BTC-USD",0.05,0.106054197084024,0.00530270985420121,0.0999976355273589
2019-10-31,"JPM",0.670510121700093,0.0603367436369301,0.0404563973189853,0.839758104570013
2019-10-31,"XOM",0.0500000000000001,0.0278077428192233,0.00139038714096117,0.0288604262239669
2019-10-31,"EEM",0.0499999999999998,0.0320004903813882,0.0016000245190694,0.0332118934566804
2019-10-31,"GLD",0.179489878299907,-7.15323252723509e-05,-1.28393283576436e-05,-0.000266507419347177
2019-10-31,"BTC-USD",0.05,0.094845629224054,0.0047422814612027,0.0984360831686872
2019-11-30,"JPM",0.8,0.0621294581312243,0.0497035665049795,0.894362200567619
2019-11-30,"XOM",0.0499999999999996,0.0289188784125935,0.00144594392062966,0.0260182050843808
2019-11-30,"EEM",0.0500000000000002,0.031797207337212,0.00158986036686061,0.0286078266870093
2019-11-30,"GLD",0.05,-0.00358612904485696,-0.000179306452242848,-0.00322642668283815
2019-11-30,"BTC-USD",0.05,0.0602850097637751,0.00301425048818876,0.0542381943438292
2019-12-31,"JPM",0.8,0.0629537041154219,0.0503629632923375,0.901966524399635
2019-12-31,"XOM",0.0499999999999999,0.0294368663864558,0.00147184331932279,0.0263597158786003
2019-12-31,"EEM",0.0499999999999998,0.0331326475969716,0.00165663237984857,0.0296691626580133
2019-12-31,"GLD",0.05,-0.00298677167016835,-0.000149338583508417,-0.00267455277291727
2019-12-31,"BTC-USD",0.05,0.0498948535735236,0.00249474267867618,0.0446791498366686
2020-01-31,"JPM",0.418488826819256,0.051154082221955,0.0214074118560817,0.643273790240512
2020-01-31,"XOM",0.0500000000000002,0.0225012501103374,0.00112506250551688,0.0338071331110361
2020-01-31,"EEM",0.0499999999999995,0.0318171316126568,0.00159085658063283,0.0478038330477586
2020-01-31,"GLD",0.431511173180744,0.00968666433551381,0.00417990389162564,0.125602414588161
2020-01-31,"BTC-USD",0.05,0.0995122996459257,0.00497561498229628,0.149512829012533
2020-02-29,"JPM",0.05,0.00646636773277525,0.000323318386638763,0.0106336183178745
2020-02-29,"XOM",0.0500000000000002,-0.00389902013150785,-0.000194951006575393,-0.00641174359478768
2020-02-29,"EEM",0.05,0.0119259833775486,0.00059629916887743,0.0196116831802481
2020-02-29,"GLD",0.8,0.0293490116598259,0.0234792093278607,0.772207708301167
2020-02-29,"BTC-USD",0.05,0.124028541894903,0.00620142709474514,0.203958733795498
2020-03-31,"JPM",0.05,0.0208360555500335,0.00104180277750168,0.0325238594734518
2020-03-31,"XOM",0.0499999999999996,0.0138363611912078,0.000691818059560387,0.0215977475163737
2020-03-31,"EEM",0.0499999999999998,0.0223503442286452,0.00111751721143225,0.0348875752001225
2020-03-31,"GLD",0.8,0.0285167069993203,0.0228133655994563,0.712206487539337
2020-03-31,"BTC-USD",0.05,0.127349011312071,0.00636745056560356,0.198784330270715
2020-04-30,"JPM",0.05,0.0259152184050573,0.00129576092025286,0.0351960295328993
2020-04-30,"XOM",0.0500000000000001,0.0365841631504324,0.00182920815752162,0.0496857586362363
2020-04-30,"EEM",0.0499999999999996,0.0279362005370572,0.00139681002685285,0.0379407699279655
2020-04-30,"GLD",0.8,0.0313964364046065,0.0251171491236852,0.682243080897165
2020-04-30,"BTC-USD",0.05,0.143532284952534,0.00717661424762668,0.194934361005734
2020-05-31,"JPM",0.05,0.0258340187198192,0.00129170093599096,0.0353481950803791
2020-05-31,"XOM",0.0500000000000002,0.039399521797092,0.00196997608985461,0.0539096142052734
2020-05-31,"EEM",0.05,0.0281940975801817,0.00140970487900908,0.0385774459710727
2020-05-31,"GLD",0.8,0.0311559677804008,0.0249247742243207,0.682081863585378
2020-05-31,"BTC-USD",0.05,0.138920946288316,0.0069460473144158,0.190082881157896
2020-06-30,"JPM",0.05,0.0247671817001718,0.00123835908500859,0.0353467671380909
2020-06-30,"XOM",0.05,0.0432243551158564,0.00216121775579282,0.0616881336548569
2020-06-30,"EEM",0.05,0.0274353089696315,0.00137176544848158,0.0391546155412756
2020-06-30,"GLD",0.8,0.0295235727927668,0.0236188582342134,0.674158482930283
2020-06-30,"BTC-USD",0.05,0.13288755782577,0.0066443778912885,0.189652000735494
2020-07-31,"JPM",0.0500000000000001,0.027575647305171,0.00137878236525855,0.0351438439289264
2020-07-31,"XOM",0.0499999999999998,0.034662258427579,0.00173311292137894,0.0441753909499166
2020-07-31,"EEM",0.05,0.0328263794414576,0.00164131897207288,0.041835650966785
2020-07-31,"GLD",0.8,0.0342743163395469,0.0274194530716375,0.698895636937922
2020-07-31,"BTC-USD",0.05,0.141197511760698,0.00705987558803492,0.17994947721645
2020-08-31,"JPM",0.0500000000000001,0.0273113749247975,0.00136556874623988,0.0355553202869851
2020-08-31,"XOM",0.0499999999999998,0.0362612512420885,0.00181306256210442,0.0472067190124754
2020-08-31,"EEM",0.05,0.0310677296343094,0.00155338648171547,0.0404455316064802
2020-08-31,"GLD",0.8,0.0334706499310223,0.0267765199448178,0.697180383946487
2020-08-31,"BTC-USD",0.05,0.137966747773346,0.00689833738866731,0.179612045147572
2020-09-30,"JPM",0.05,0.028299758577801,0.00141498792889005,0.0350505972030521
2020-09-30,"XOM",0.0500000000000003,0.0447295705666165,0.00223647852833084,0.0553997009086076
2020-09-30,"EEM",0.05,0.0303340864605759,0.00151670432302879,0.0375702090577628
2020-09-30,"GLD",0.8,0.0354472828343936,0.0283578262675149,0.702450335980237
2020-09-30,"BTC-USD",0.05,0.136877388506951,0.00684386942534753,0.169529156850341
2020-10-31,"JPM",0.0499999999999998,0.0277803487148547,0.00138901743574273,0.034437512073684
2020-10-31,"XOM",0.0499999999999993,0.0445287122363139,0.00222643561181566,0.0551993814405819
2020-10-31,"EEM",0.05,0.0291851631865502,0.00145925815932751,0.036178970247117
2020-10-31,"GLD",0.800000000000001,0.0356964326130355,0.0285571460904284,0.708009156669243
2020-10-31,"BTC-USD",0.05,0.134051463132517,0.00670257315662583,0.166174979569374
2020-11-30,"JPM",0.0499999999999997,0.025316429998307,0.00126582149991534,0.0316425028578541
2020-11-30,"XOM",0.0500000000000001,0.042350707097002,0.00211753535485011,0.0529333073596339
2020-11-30,"EEM",0.05,0.029367336654478,0.0014683668327239,0.0367056506023572
2020-11-30,"GLD",0.8,0.0366948165708222,0.0293558532566578,0.733825954631569
2020-11-30,"BTC-USD",0.0500000000000001,0.115925184252217,0.00579625921261084,0.144892584548586
2020-12-31,"JPM",0.124453815892868,0.0427227537649477,0.00531700973149915,0.12447721526048
2020-12-31,"XOM",0.0499999999999996,0.0594540255340594,0.00297270127670294,0.0695943011977379
2020-12-31,"EEM",0.05,0.0381723625106103,0.00190861812553052,0.044682910368631
2020-12-31,"GLD",0.725546184107132,0.0348627314816592,0.0252945217940694,0.592173381895149
2020-12-31,"BTC-USD",0.0500000000000001,0.144437435312137,0.00722187176560685,0.169072191278002
2021-01-31,"JPM",0.158468157887318,0.0474717881151333,0.00752276681422223,0.173704126134062
2021-01-31,"XOM",0.0499999999999997,0.0603363390993981,0.00301681695496988,0.0696596831738488
2021-01-31,"EEM",0.0500000000000001,0.0385380404387001,0.00192690202193501,0.0444930489183031
2021-01-31,"GLD",0.691531842112683,0.0338774559341429,0.0234273395082291,0.540947983291124
2021-01-31,"BTC-USD",0.0500000000000002,0.148282172179944,0.00741410860899722,0.171195158482662
2021-02-28,"JPM",0.505436939160214,0.0849599515031548,0.0429418978389547,0.711444429863132
2021-02-28,"XOM",0.05,0.0957820056757886,0.00478910028378943,0.0793439249875703
2021-02-28,"EEM",0.0500000000000001,0.0472583248480575,0.00236291624240288,0.0391478645213872
2021-02-28,"GLD",0.344563060839786,0.00895397269654353,0.00308520823899691,0.0511145134952802
2021-02-28,"BTC-USD",0.0500000000000001,0.143592586091668,0.00717962930458339,0.118949267132631
2021-03-31,"JPM",0.613988628820953,0.087691199810651,0.0538413995314058,0.784663950992066
2021-03-31,"XOM",0.0499999999999998,0.0997715350516693,0.00498857675258344,0.0727016084012831
2021-03-31,"EEM",0.05,0.0468424118176009,0.00234212059088005,0.0341331691325711
2021-03-31,"GLD",0.236011371179047,0.00266504463648763,0.000628980838910811,0.0091665260274332
2021-03-31,"BTC-USD",0.05,0.1363213311936,0.00681606655968,0.0993347454466468
2021-04-30,"JPM",0.316914707448428,0.0662373729910581,0.0209915976836136,0.446654382634516
2021-04-30,"XOM",0.0500000000000002,0.0869575436123486,0.00434787718061745,0.092513129641168
2021-04-30,"EEM",0.05,0.0463852439543274,0.00231926219771637,0.0493487270812752
2021-04-30,"GLD",0.533085292551572,0.0223830451882595,0.0119320721923784,0.253887884998746
2021-04-30,"BTC-USD",0.0500000000000001,0.148131949298651,0.00740659746493258,0.157595875644295
2021-05-31,"JPM",0.521410577427035,0.0786220740314052,0.0409943810192261,0.697637104236979
2021-05-31,"XOM",0.05,0.0992571093210195,0.00496285546605097,0.0844572360894698
2021-05-31,"EEM",0.0500000000000002,0.0461293327244794,0.00230646663622398,0.0392511525996661
2021-05-31,"GLD",0.328589422572965,0.00967235238863078,0.00317823268630242,0.0540867551292812
2021-05-31,"BTC-USD",0.0500000000000001,0.146396395917351,0.00731981979586756,0.124567751944604
2021-06-30,"JPM",0.60509850287603,0.0824414203358778,0.0498851800202131,0.76074604863986
2021-06-30,"XOM",0.05,0.0938921678894146,0.00469460839447073,0.0715925007097902
2021-06-30,"EEM",0.0499999999999997,0.0436977331796487,0.00218488665898242,0.0333193924903816
2021-06-30,"GLD",0.24490149712397,0.00686023857376167,0.00168008269734184,0.025621161893635
2021-06-30,"BTC-USD",0.0500000000000001,0.142585334275525,0.00712926671377623,0.108720896266333
2021-07-31,"JPM",0.420511054192683,0.07599644660029,0.0319573458747859,0.601410921708183
2021-07-31,"XOM",0.0499999999999999,0.085672891478255,0.00428364457391274,0.0806146618546237
2021-07-31,"EEM",0.0500000000000001,0.0441866972491858,0.00220933486245929,0.0415778619788953
2021-07-31,"GLD",0.429488945807317,0.0174959131746567,0.00751430130531968,0.141412960004007
2021-07-31,"BTC-USD",0.05,0.143453245017413,0.00717266225087065,0.134983594454291
2021-08-31,"JPM",0.8,0.0837026393469533,0.0669621114775626,0.830878844537356
2021-08-31,"XOM",0.0499999999999998,0.0965623368984471,0.00482811684492233,0.059908208640413
2021-08-31,"EEM",0.05,0.0424957444175775,0.00212478722087888,0.0263647712417661
2021-08-31,"GLD",0.05,0.00134030950229686,6.70154751148428e-05,0.000831540990881092
2021-08-31,"BTC-USD",0.05,0.132197541543141,0.00660987707715705,0.0820166345895835
2021-09-30,"JPM",0.740268216397116,0.0828514036062602,0.0613322607736038,0.811108348632745
2021-09-30,"XOM",0.0500000000000001,0.0952976550657074,0.00476488275328538,0.0630147353561978
2021-09-30,"EEM",0.05,0.0432327053999834,0.00216163526999917,0.028587245799847
2021-09-30,"GLD",0.109731783602884,0.0039831547557029,0.000437078675709588,0.00578028852036005
2021-09-30,"BTC-USD",0.0500000000000001,0.13839032160266,0.00691951608013303,0.0915093816908495
2021-10-31,"JPM",0.708951059948315,0.082045437365147,0.0581661997839441,0.794965969929196
2021-10-31,"XOM",0.05,0.0978918465630714,0.00489459232815357,0.0668951100813134
2021-10-31,"EEM",0.0500000000000001,0.0427809372689578,0.00213904686344789,0.029234666710928
2021-10-31,"GLD",0.141048940051685,0.00480073713859308,0.000677138884865312,0.00925455629529226
2021-10-31,"BTC-USD",0.0500000000000001,0.145823705728048,0.00729118528640242,0.0996496969832701
2021-11-30,"JPM",0.354546014328261,0.073736154692526,0.0261428597581272,0.513551569517669
2021-11-30,"XOM",0.05,0.082379029243552,0.0041189514621776,0.0809128766989927
2021-11-30,"EEM",0.0500000000000001,0.0443177667124416,0.00221588833562208,0.043529014926565
2021-11-30,"GLD",0.495453985671739,0.0220689417479216,0.0109341451485652,0.214790862756857
2021-11-30,"BTC-USD",0.0500000000000001,0.14988324456267,0.00749416222813352,0.147215676099917
2021-12-31,"JPM",0.224203854854719,0.0617862830059392,0.0138527228270762,0.30711141949403
2021-12-31,"XOM",0.0499999999999999,0.0665606168272922,0.00332803084136461,0.0737816159732633
2021-12-31,"EEM",0.05,0.039883449125281,0.00199417245626405,0.0442103073456506
2021-12-31,"GLD",0.625796145145281,0.030005226656795,0.0187771551760327,0.416284859818292
2021-12-31,"BTC-USD",0.05,0.143088477118421,0.00715442385592105,0.158611797368764
2022-01-31,"JPM",0.0499999999999997,0.0664754663943687,0.00332377331971842,0.0468908509926203
2022-01-31,"XOM",0.476007017688168,0.118434873925139,0.0563758311273795,0.795334230916515
2022-01-31,"EEM",0.05,0.0382913277838847,0.00191456638919424,0.0270101594289203
2022-01-31,"GLD",0.373992982311832,0.00694826402885848,0.0025986019860428,0.0366603395585904
2022-01-31,"BTC-USD",0.05,0.133408437194945,0.00667042185974728,0.0941044191033536
2022-02-28,"JPM",0.0499999999999998,0.0581998881132294,0.00290999440566146,0.0322287344222655
2022-02-28,"XOM",0.680801085249688,0.117513074462827,0.0800030286253201,0.886048563367002
2022-02-28,"EEM",0.05,0.0333712696660415,0.00166856348330207,0.0184796538664855
2022-02-28,"GLD",0.169198914750314,-0.00145516505947876,-0.000246212348846382,-0.00272684799222099
2022-02-28,"BTC-USD",0.05,0.119130975958251,0.00595654879791253,0.0659698963364679
2022-03-31,"JPM",0.0500000000000003,0.0348867073271181,0.00174433536635592,0.019980924239962
2022-03-31,"XOM",0.8,0.100936601015331,0.0807492808122651,0.924962764306
2022-03-31,"EEM",0.0499999999999997,0.01486953335761,0.000743476667880498,0.00851633880824986
2022-03-31,"GLD",0.0500000000000002,-0.00715843648046869,-0.000357921824023436,-0.00409990474743494
2022-03-31,"BTC-USD",0.0500000000000001,0.0884172604070633,0.00442086302035317,0.0506398773932231
2022-04-30,"JPM",0.0499999999999991,0.0350724824895347,0.0017536241244767,0.0218914053040533
2022-04-30,"XOM",0.800000000000002,0.0931697934968466,0.0745358347974775,0.930469732055294
2022-04-30,"EEM",0.0499999999999999,0.0116956636436976,0.000584783182184879,0.00730015370883618
2022-04-30,"GLD",0.0499999999999991,-0.0133192871013563,-0.000665964355067803,-0.00831358066495133
2022-04-30,"BTC-USD",0.05,0.077946415557088,0.0038973207778544,0.0486522895967678
2022-05-31,"JPM",0.05,0.0380754298016054,0.00190377149008027,0.0234457953824076
2022-05-31,"XOM",0.800000000000001,0.0950043079582674,0.076003446366614,0.936016355510339
2022-05-31,"EEM",0.0500000000000001,0.0118199417898254,0.000590997089491271,0.00727839286595605
2022-05-31,"GLD",0.0500000000000001,-0.0141830735533851,-0.000709153677669258,-0.00873354397203112
2022-05-31,"BTC-USD",0.05,0.068195661768043,0.00340978308840215,0.041993000213329
2022-06-30,"JPM",0.0500000000000001,0.0470195652761848,0.00235097826380924,0.0271516967422694
2022-06-30,"XOM",0.800000000000001,0.098983103045238,0.0791864824361905,0.914533064933917
2022-06-30,"EEM",0.0499999999999999,0.0168646828548343,0.000843234142741711,0.00973860034305623
2022-06-30,"GLD",0.0499999999999999,-0.0113365947246884,-0.00056682973623442,-0.00654637660401027
2022-06-30,"BTC-USD",0.05,0.0954584977539767,0.00477292488769883,0.0551230145847677
2022-07-31,"JPM",0.05,0.0482432685843616,0.00241216342921808,0.0276645981547509
2022-07-31,"XOM",0.8,0.0987837154946135,0.0790269723956908,0.906343827384061
2022-07-31,"EEM",0.0499999999999999,0.0190514721246983,0.000952573606234912,0.0109248675732776
2022-07-31,"GLD",0.0499999999999999,-0.00890199062016988,-0.000445099531008493,-0.00510475348190216
2022-07-31,"BTC-USD",0.05,0.104930782203884,0.0052465391101942,0.0601714603698125
2022-08-31,"JPM",0.05,0.0498086658417156,0.00249043329208578,0.0286342857304732
2022-08-31,"XOM",0.8,0.0979927799507325,0.078394223960586,0.901354240500896
2022-08-31,"EEM",0.0499999999999996,0.0203342741863936,0.00101671370931967,0.0116898818174592
2022-08-31,"GLD",0.0500000000000004,-0.00822448763635654,-0.00041122438181783,-0.00472813967181071
2022-08-31,"BTC-USD",0.05,0.109673523669454,0.00548367618347272,0.0630497316229821
2022-09-30,"JPM",0.0500000000000004,0.0531497739298322,0.00265748869649163,0.0315674816548477
2022-09-30,"XOM",0.799999999999998,0.0940722557674309,0.0752578046139445,0.893964053232347
2022-09-30,"EEM",0.050000000000001,0.0275820522517396,0.00137910261258701,0.0163819309863733
2022-09-30,"GLD",0.0500000000000006,-0.0100402516573163,-0.000502012582865822,-0.00596325132860991
2022-09-30,"BTC-USD",0.05,0.107839822460686,0.00539199112303431,0.0640497854550416
2022-10-31,"JPM",0.05,0.0671311298309315,0.00335655649154658,0.036883374096489
2022-10-31,"XOM",0.8,0.10187210452335,0.0814976836186796,0.89553372942639
2022-10-31,"EEM",0.0500000000000006,0.0252362051750093,0.00126181025875048,0.0138653468009525
2022-10-31,"GLD",0.05,-0.0103825571477926,-0.000519127857389629,-0.00570441373956682
2022-10-31,"BTC-USD",0.05,0.108153433317542,0.0054076716658771,0.0594219634157352
2022-11-30,"JPM",0.05,0.0561180402976393,0.00280590201488197,0.0325378092189258
2022-11-30,"XOM",0.8,0.0981966529430399,0.0785573223544319,0.91096665313371
2022-11-30,"EEM",0.0500000000000001,0.01724866956503,0.000862433478251501,0.0100009536436155
2022-11-30,"GLD",0.0500000000000001,-0.00854132237512526,-0.000427066118756264,-0.0049523453856399
2022-11-30,"BTC-USD",0.05,0.0887306467758203,0.00443653233879101,0.0514469293893889
2022-12-31,"JPM",0.05,0.0552903161156572,0.00276451580578286,0.0321008243129299
2022-12-31,"XOM",0.8,0.099159994915766,0.0793279959326128,0.921135648854974
2022-12-31,"EEM",0.05,0.0154787387041893,0.000773936935209462,0.00898675042279638
2022-12-31,"GLD",0.05,-0.0113905937453091,-0.000569529687265454,-0.00661322767396118
2022-12-31,"BTC-USD",0.05,0.0764571443466085,0.00382285721733043,0.0443900040832608
2023-01-31,"JPM",0.05,0.0558280407554461,0.0027914020377723,0.0324592190526779
2023-01-31,"XOM",0.8,0.0985965560210182,0.0788772448168146,0.91720709992171
2023-01-31,"EEM",0.0499999999999998,0.0163014502386714,0.000815072511933569,0.00947789564192696
